word;is_positive;is_negative;sentiment;is_neutral;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
астрология;0;0;0;1;0;0;0;0;0;0;0;0
астроном;1;0;1;0;0;1;0;0;0;0;0;0
астрономия;0;0;0;1;0;0;0;0;0;0;0;0
астық;0;0;0;1;0;0;0;0;0;0;0;0
астықсыз;0;1;-1;0;0;0;0;0;0;0;0;0
астын сызу;1;0;1;0;0;0;0;0;0;0;0;0
астына;0;0;0;1;0;0;0;0;0;0;0;0
астында;0;0;0;1;0;0;0;0;0;0;0;0
астыртын;0;1;-1;0;0;0;0;0;0;0;0;0
асфальт;0;0;0;1;0;0;0;0;0;0;0;0
асхана;0;0;0;1;0;0;0;0;0;0;0;0
асшаян;0;0;0;1;0;0;0;0;0;0;0;0
асығу;0;0;0;1;0;0;0;0;0;0;0;0
асығыс;1;1;0;0;0;1;0;0;1;0;0;0
асықпалық;0;1;-1;0;0;0;0;0;0;0;0;0
асыл;1;0;1;0;0;1;0;0;1;0;1;1
асыл адам;1;0;1;0;0;0;0;0;0;0;0;1
асыл тас;1;0;1;0;0;0;0;0;1;0;0;0
асыл тұқымды;1;0;1;0;0;0;0;0;0;0;0;1
асып кету;1;0;1;0;0;1;0;0;1;0;0;0
асып түседі;0;0;0;1;0;0;0;0;0;0;0;0
асып түсу;1;0;1;0;0;0;0;0;0;0;0;0
асыра бағалау;0;0;0;0;0;0;0;0;0;0;1;0
асыра сілтеу;0;1;-1;0;1;0;0;0;0;0;0;0
асырап алу;0;0;0;1;0;0;0;0;0;0;0;0
асырт;0;1;-1;0;0;0;0;0;0;0;0;0
ат спорты;0;0;0;1;0;0;0;0;0;0;0;0
ата-ана;1;0;1;0;0;0;0;0;0;0;0;0
ата-аналық;0;0;0;1;0;0;0;0;0;0;0;0
ата-анасыз;0;1;-1;0;0;0;0;0;0;0;0;0
ата-баба;0;0;0;0;0;0;0;0;0;0;0;1
ата-бабалар;1;0;1;0;0;0;0;0;1;0;0;1
ата-тегі;0;0;0;1;0;0;0;0;0;0;0;0
атақ;1;0;1;0;0;0;0;0;0;0;0;0
атақесер;0;1;-1;0;0;0;0;0;0;0;0;0
атақты;1;1;0;0;1;1;1;0;1;0;1;1
атақты адамдар;1;0;1;0;0;0;0;0;0;0;0;0
аталды;0;0;0;1;0;0;0;0;0;0;0;0
атап айтқанда;0;0;0;1;0;0;0;0;0;0;0;0
атап көрсету;0;0;0;0;0;0;0;0;0;0;0;1
атап өтілді;1;0;1;0;0;1;0;0;1;0;0;0
атап өтті;1;0;1;0;0;0;0;0;0;0;0;0
атастыру;0;0;0;1;0;0;0;0;0;0;0;0
атасы;0;0;0;0;0;0;0;0;0;0;0;1
атау;0;0;0;1;0;0;0;0;0;0;0;0
атаусыз;0;1;-1;0;0;0;1;0;0;1;0;0
атеизм;0;1;-1;0;0;0;0;0;0;0;0;0
атеистік;0;0;0;1;0;0;0;0;0;0;0;0
ателье;0;0;0;1;0;0;0;0;0;0;0;0
атеросклероз;0;1;-1;0;0;0;0;1;0;1;0;0
атқарушы;0;0;0;1;0;0;0;0;0;0;0;0
атқылау;0;1;-1;0;1;0;0;0;0;0;1;0
атқыш;0;0;0;0;0;0;0;1;0;0;0;0
атлас;1;0;1;0;0;0;0;0;0;0;0;0
атлетизм;0;0;0;1;0;0;0;0;0;0;0;0
атлетикалық;1;0;1;0;0;0;0;0;0;0;0;0
атмосфера;0;0;0;1;0;0;0;0;0;0;0;0
атмосфералық;0;0;0;1;0;0;0;0;0;0;0;0
атолл;0;0;0;1;0;0;0;0;0;0;0;0
атом;1;0;1;0;0;0;0;0;0;0;0;0
атомдық;0;0;0;1;0;0;0;0;0;0;0;0
атрибут;0;0;0;1;0;0;0;0;0;0;0;0
атрибуция;0;0;0;1;0;0;0;0;0;0;0;0
атриум;0;0;0;1;0;0;0;0;0;0;0;0
атсыз;0;1;-1;0;0;0;0;0;0;0;0;0
аттас;0;0;0;1;0;0;0;0;0;0;0;0
аттестаттау;0;0;0;0;0;0;0;0;0;0;0;1
аттракцион;1;0;1;0;0;0;0;0;0;0;0;0
атты;0;0;0;1;0;0;0;0;0;0;0;0
атты әскер;0;0;0;1;0;0;0;0;0;0;0;0
ату;0;1;-1;0;1;0;0;1;0;0;0;0
аты аталмаған;0;0;0;1;0;0;0;0;0;0;0;0
аты-жөнсіз;0;1;-1;0;0;0;0;0;0;0;0;0
атыс;0;1;-1;0;1;0;0;1;0;1;1;0
атыс қаруы;0;1;-1;0;1;0;0;1;0;0;0;0
атышулы;0;1;-1;0;1;0;1;1;0;0;0;0
ау;0;0;0;1;0;0;0;0;0;0;0;0
ауа;0;0;0;1;0;0;0;0;0;0;0;0
ауа райы;0;0;0;1;0;0;0;0;0;0;0;0
ауа райына төзімді;1;0;1;0;0;0;0;0;0;0;0;0
ауасыз;0;1;-1;0;0;0;0;0;0;0;0;0
аудан;0;0;0;1;0;0;0;0;0;0;0;0
аударма;0;0;0;0;0;0;0;0;0;0;0;1
аудармашы;0;0;0;1;0;0;0;0;0;0;0;0
аудару;0;0;0;1;0;0;0;0;0;0;0;0
аударылмаған;0;0;0;1;0;0;0;0;0;0;0;0
аудит;0;0;0;1;0;0;0;0;0;0;0;0
аудитор;0;0;0;0;0;0;0;1;0;0;0;1
аудитория;0;0;0;0;0;1;0;0;0;0;0;0
аукцион;0;0;0;0;0;1;0;0;0;0;0;0
аукционшы;0;0;0;1;0;0;0;0;0;0;0;0
ауқымды;1;0;1;0;0;0;0;0;0;0;0;0
ауқымы;0;0;0;1;0;0;0;0;0;0;0;0
аула;0;0;0;1;0;0;0;0;0;0;0;0
аумақ;0;0;0;1;0;0;0;0;0;0;0;0
аумақтық;0;0;0;1;0;0;0;0;0;0;0;0
аумин;1;0;1;0;0;0;0;0;1;0;0;1
аура;1;0;1;0;0;0;0;0;0;0;0;0
ауру;0;1;-1;0;0;0;0;0;0;0;0;0
аурушаңдық;0;1;-1;0;1;0;1;1;0;1;0;0
аурушы;0;1;-1;0;0;0;0;0;0;0;0;0
аусар;0;1;-1;0;0;0;1;0;0;0;0;0
аутентификация;0;0;0;0;0;0;0;0;0;0;0;1
аутопсия;0;1;-1;0;0;0;1;1;0;1;0;0
аутсайдер;0;0;0;0;0;0;0;1;0;0;0;0
ауу;0;1;-1;0;0;0;0;0;0;0;0;0
ауыз;0;0;0;0;0;0;0;0;0;0;1;0
ауызды;0;0;0;0;0;0;1;0;0;0;0;0
ауыздық;0;0;0;1;0;0;0;0;0;0;0;0
ауыздықсыз;0;1;-1;0;0;0;0;0;0;0;0;0
ауызекі тіл;0;0;0;1;0;0;0;0;0;0;0;0
ауызша;0;0;0;1;0;0;0;0;0;0;0;0
ауыл;0;0;0;1;0;0;0;0;0;0;0;0
ауыл тұрғыны;1;0;1;0;0;0;0;0;0;0;0;1
ауыл шаруашылығы;1;0;1;0;0;0;0;0;0;0;0;0
ауылдық;0;0;0;1;0;0;0;0;0;0;0;0
ауыр;1;1;0;0;0;1;0;1;0;0;0;0
ауыр жағдай;0;1;-1;0;0;1;1;1;0;1;0;0
ауырлат;0;1;-1;0;0;0;0;0;0;0;0;0
ауырлау;0;1;-1;0;0;0;0;0;0;0;0;0
ауырлығы;0;0;0;1;0;0;0;0;0;0;0;0
ауырлық;0;0;0;1;0;0;0;0;0;0;0;0
ауыртпалық;0;1;-1;0;1;0;0;1;0;1;0;0
ауыртпалықсыз;0;0;0;1;0;0;0;0;0;0;0;0
ауыртпашылық;0;1;-1;0;0;0;0;0;0;0;0;0
ауырыңқырау;0;1;-1;0;0;0;0;0;0;0;0;0
ауырып-сырқау;0;1;-1;0;0;0;0;0;0;0;0;0
ауыстырады;0;0;0;1;0;0;0;0;0;0;0;0
ауыстырғыш;0;0;0;1;0;0;0;0;0;0;0;0
ауыстырмалы;0;0;0;1;0;0;0;0;0;0;0;0
ауыстыру;0;0;0;1;0;0;0;0;0;0;0;0
ауыстырылды;0;0;0;1;0;0;0;0;0;0;0;0
ауыстырыңыз;0;0;0;1;0;0;0;0;0;0;0;0
ауыстырып қосқыш;0;0;0;1;0;0;0;0;0;0;0;0
ауысу;0;0;0;1;0;0;0;0;0;0;0;0
ауысым;0;0;0;1;0;0;0;0;0;0;0;0
ауытқу;0;1;-1;0;1;0;0;1;0;1;0;0
ауытқуы;0;0;0;1;0;0;0;0;0;0;0;0
ауытқыған;0;1;-1;0;0;0;0;0;0;0;0;0
аш;0;1;-1;0;0;1;0;0;0;0;0;0
ашаршылық;0;1;-1;0;0;0;0;0;0;1;0;0
ашкөз;0;1;-1;0;0;0;0;0;0;0;0;0
ашкөздік;0;1;-1;0;0;0;0;0;0;0;0;0
ашқыш;0;0;0;1;0;0;0;0;0;0;0;0
аштық;0;1;-1;0;0;0;0;1;0;1;0;0
ашу;1;1;0;0;1;1;0;1;0;1;1;0
ашу-кек;0;1;-1;0;0;0;0;0;0;0;0;0
ашу-ызa;0;1;-1;0;0;0;0;0;0;0;0;0
ашулан;0;1;-1;0;0;0;0;0;0;0;0;0
ашуланған;0;1;-1;0;0;0;0;0;0;0;0;0
ашуландыру;0;1;-1;0;0;0;0;0;0;0;0;0
ашулану;0;1;-1;0;0;0;0;0;0;0;0;0
ашуланшақ;0;1;-1;0;1;0;0;0;0;0;0;0
ашуланшақтық;0;1;-1;0;0;0;0;0;0;0;0;0
ашулы;0;0;0;0;1;0;0;0;0;0;0;0
ашулы-кекті;0;1;-1;0;0;0;0;0;0;0;0;0
ашушаң;0;1;-1;0;0;0;0;0;0;0;0;0
ашыған;0;1;-1;0;0;0;0;0;0;0;0;0
ашығу;0;1;-1;0;0;0;0;0;0;1;0;0
ашық;1;0;1;0;0;1;0;1;1;0;1;1
ашық тұс;0;1;-1;0;0;0;0;0;0;0;0;0
ашыққан;0;1;-1;0;0;0;0;0;0;0;0;0
ашықтық;1;0;1;0;0;0;0;0;0;0;0;1
ашылды;0;0;0;0;0;0;0;0;0;0;0;1
ашылмаған;0;0;0;0;0;1;0;0;0;0;1;0
ашылу;0;0;0;1;0;0;0;0;0;0;0;0
ашылу салтанаты;0;0;0;0;0;1;0;0;0;0;0;0
ашылуы;0;0;0;1;0;0;0;0;0;0;0;0
ашынған;0;1;-1;0;0;0;0;0;0;1;0;0
ашыныс;0;1;-1;0;1;0;0;1;0;0;1;0
ашытқы;0;0;0;1;0;0;0;0;0;0;0;0
ашыту;0;1;-1;0;0;1;0;0;0;0;0;0
ащы;0;1;-1;0;1;0;1;0;0;1;0;0
аэродинамика;0;0;0;1;0;0;0;0;0;0;0;0
аэродром;0;0;0;1;0;0;0;0;0;0;0;0
аэронавтика;0;0;0;1;0;0;0;0;0;0;0;0
аю;0;0;0;0;1;0;0;1;0;0;0;0
аяз;0;0;0;1;0;0;0;0;0;0;0;0
аязды;0;0;0;1;0;0;0;0;0;0;0;0
аяқ;0;0;0;1;0;0;0;0;0;0;0;0
аяқ киім;0;0;0;1;0;0;0;0;0;0;0;0
аяқкиімсіз;0;1;-1;0;0;0;0;0;0;0;0;0
аяқсыз;0;1;-1;0;0;0;0;0;0;0;0;0
аяқталды;0;0;0;1;0;0;0;0;0;0;0;0
аяқталмаған;0;1;-1;0;0;0;0;0;0;0;0;0
аяқталуы;0;0;0;1;0;0;0;0;0;0;0;0
аяқтар;0;0;0;1;0;0;0;0;0;0;0;0
аяқтау;1;0;1;0;0;1;0;0;1;0;0;0
аян;0;1;-1;0;0;0;0;0;0;0;0;0
аянышты;0;1;-1;0;1;0;1;1;0;1;0;0
аяусыз;0;1;-1;0;0;0;0;0;0;1;0;0
аяусыздық;0;1;-1;0;0;0;0;0;0;0;0;0
аpтқа;0;1;-1;0;0;0;0;0;0;0;0;0
әбестік;0;1;-1;0;0;0;0;0;0;0;0;0
әбзел;0;0;0;1;0;0;0;0;0;0;0;0
әдеби;0;0;0;1;0;0;0;0;0;0;0;0
әдебиет;0;0;0;1;0;0;0;0;0;0;0;0
әдейі;1;0;1;0;0;0;0;0;0;0;0;0
әдейі емес;0;0;0;0;0;0;0;0;0;0;1;0
әдемі;1;0;1;0;0;1;0;0;1;0;0;1
әдепкі;0;1;-1;0;0;0;1;1;0;1;0;0
әдепсіз;0;1;-1;0;0;0;1;0;0;0;0;0
әдепсіздік;0;0;0;0;1;0;1;0;0;0;0;0
әдепті;1;0;1;0;0;0;0;0;0;0;0;0
әдептілік;1;0;1;0;0;0;0;0;0;0;0;0
әдет;0;0;0;1;0;0;0;0;0;0;0;0
әдет-ғұрып;0;0;0;1;0;0;0;0;0;0;0;0
әдетте;0;0;0;1;0;0;0;0;0;0;0;0
әдеттегі;1;0;1;0;0;0;0;0;0;0;0;1
әдеттен тыс;0;0;0;1;0;0;0;0;0;0;0;0
әділ;1;0;1;0;0;0;0;0;0;0;0;1
әділдік;1;0;1;0;0;0;0;0;0;0;0;1
әділетсіз;0;1;-1;0;0;0;0;0;0;0;0;0
әділетсіздік;0;1;-1;0;1;0;0;0;0;1;0;0
әділетті;0;0;0;1;0;0;0;0;0;0;0;0
әдіс;0;0;0;1;0;0;0;0;0;0;0;0
әдістемелік;0;0;0;1;0;0;0;0;0;0;0;0
әже;1;0;1;0;0;0;0;0;0;0;0;0
әжім;0;0;0;1;0;0;0;0;0;0;0;0
әзіл;1;0;1;0;0;0;0;0;1;0;1;0
әзілкеш;1;0;1;0;0;0;0;0;1;0;1;0
әзілқой;1;0;1;0;0;0;0;0;1;0;0;0
әзілсіз;0;1;-1;0;0;0;0;0;0;0;0;0
әзірлеу;1;0;1;0;0;0;0;0;0;0;0;0
әзірше;0;0;0;1;0;0;0;0;0;0;0;0
әйелдік;0;0;0;1;0;0;0;0;0;0;0;0
әйелі;0;0;0;1;0;0;0;0;0;0;0;0
әйтпесе;0;0;0;1;0;0;0;0;0;0;0;0
әке;0;0;0;0;0;0;0;0;0;0;0;1
әкелік;0;0;0;1;0;0;0;0;0;0;0;0
әкелу;0;0;0;1;0;0;0;0;0;0;0;0
әкім;1;0;1;0;0;0;0;0;0;0;0;0
әкімшілік;0;0;0;0;0;0;0;0;0;0;0;1
әккі;0;1;-1;0;0;0;0;0;0;0;0;0
әкті;0;0;0;1;0;0;0;0;0;0;0;0
әл-ауқат;0;0;0;1;0;0;0;0;0;0;0;0
әлем;0;0;0;1;0;0;0;0;0;0;0;0
әлеуметтік;0;0;0;1;0;0;0;0;0;0;0;0
әлжуаз;0;1;-1;0;0;0;0;0;0;1;0;0
әліби;0;0;0;1;0;0;0;0;0;0;0;0
әлсіз;1;1;0;0;0;1;0;0;1;0;0;1
әлсіреген;0;1;-1;0;0;0;0;0;0;0;0;0
әлсірету;0;0;0;1;0;0;0;0;0;0;0;0
әмбебап;0;0;0;1;0;0;0;0;0;0;0;0
әмбебаптығы;0;0;0;1;0;0;0;0;0;0;0;0
әмиян;0;0;0;1;0;0;0;0;0;0;0;0
әмір;1;0;1;0;0;0;0;0;0;0;0;0
ән айту;1;0;1;0;1;1;0;0;1;1;1;1
әнұран;0;0;0;1;0;0;0;0;0;0;0;0
әнші;0;0;0;1;0;0;0;0;0;0;0;0
әңгіме;1;0;1;0;0;0;0;0;0;0;0;0
әңгімелесу;1;0;1;0;0;0;0;0;0;0;0;0
әңгімелеу;0;0;0;1;0;0;0;0;0;0;0;0
әңгімеші;0;0;0;1;0;0;0;0;0;0;0;0
әңгімешіл;0;0;0;1;0;0;0;0;0;0;0;0
әпке;0;0;0;1;0;0;0;0;0;0;0;0
әр түрлі;0;0;0;1;0;0;0;0;0;0;0;0
әрекет;1;0;1;0;0;1;0;0;0;0;0;1
әрекетсіздік;0;1;-1;0;0;0;0;0;0;0;0;0
әрең;0;1;-1;0;0;0;0;0;0;1;0;0
әріппен жазылған;1;0;1;0;0;1;0;0;0;0;0;1
әріптер;0;0;0;1;0;0;0;0;0;0;0;0
әріптес;0;0;0;1;0;0;0;0;0;0;0;0
әртіс;0;0;0;1;0;0;0;0;0;0;0;0
әртүрлі;0;0;0;1;0;0;0;0;0;0;0;0
әртүрлілік;0;0;0;1;0;0;0;0;0;0;0;0
әсем;0;0;0;1;0;0;0;0;0;0;0;0
әсемдік;1;0;1;0;0;0;0;0;0;0;0;0
әсер;1;0;1;0;0;0;0;0;0;0;0;0
әсер ету;0;0;0;1;0;0;0;0;0;0;0;0
әсер етуші;0;0;0;1;0;0;0;0;0;0;0;0
әсері;0;0;0;1;0;0;0;0;0;0;0;0
әсерлері;0;0;0;1;0;0;0;0;0;0;0;0
әсерлі;0;0;0;0;0;1;0;0;0;0;1;1
әсерсіз;0;1;-1;0;0;0;0;0;0;0;0;0
әскер;0;0;0;1;0;0;0;0;0;0;0;0
әскерге шақыру;0;0;0;1;0;0;0;0;0;0;0;0
әскери;0;0;0;0;0;0;0;1;0;0;0;0
әскерлер;0;0;0;1;0;0;0;0;0;0;0;0
әтеш;0;0;0;1;0;0;0;0;0;0;0;0
әтір;0;0;0;1;0;0;0;0;0;0;0;0
әткеншек;0;0;0;1;0;0;0;0;0;0;0;0
әуе;0;0;0;1;0;0;0;0;0;0;0;0
әуе кемелері;0;0;0;1;0;0;0;0;0;0;0;0
әуе компаниясы;0;0;0;1;0;0;0;0;0;0;0;0
әуе қызметкері;0;0;0;1;0;0;0;0;0;0;0;0
әуе тасымалы;0;0;0;1;0;0;0;0;0;0;0;0
әуе шары;0;0;0;1;0;0;0;0;0;0;0;0
әуежай;0;0;0;0;0;1;0;0;0;0;0;0
әуезді;0;0;0;1;0;0;0;0;0;0;0;0
әуен;0;0;0;1;0;0;0;0;0;0;0;0
әуесқой;0;0;0;1;0;0;0;0;0;0;0;0
әулет;0;0;0;1;0;0;0;0;0;0;0;0
әулие;1;0;1;0;0;1;0;0;1;0;1;1
әулиелік;1;0;1;0;0;1;0;0;1;1;0;1
әшекей;0;0;0;1;0;0;0;0;0;0;0;0
әшекейленген;1;0;1;0;0;0;0;0;0;0;0;0
әшекейлеу;1;0;1;0;0;0;0;0;0;0;0;0
әшекейлі;1;0;1;0;0;0;0;0;0;0;0;0
әшкерелеу;0;0;0;0;0;1;0;1;0;0;0;0
багаж;0;0;0;1;0;0;0;0;0;0;0;0
баға;0;0;0;1;0;0;0;0;0;0;0;0
баға жетпес;1;0;1;0;0;0;0;0;0;0;0;0
бағаланбайтын;0;1;-1;0;0;0;0;0;0;0;0;0
бағалау;0;0;0;0;0;0;0;0;0;0;1;1
бағалаушы;0;0;0;0;0;0;0;0;0;0;0;1
бағалы қағаздар;0;0;0;0;0;0;0;0;0;0;0;1
баған;0;0;0;1;0;0;0;0;0;0;0;0
бағаналы;0;0;0;1;0;0;0;0;0;0;0;0
бағасы;0;0;0;1;0;0;0;0;0;0;0;0
бағасыз;0;1;-1;0;0;0;0;0;0;0;0;0
бағбан;0;0;0;1;0;0;0;0;0;0;0;0
бағдар;0;0;0;0;0;0;0;0;0;0;0;1
бағдарламасы;0;0;0;1;0;0;0;0;0;0;0;0
бағдарламашы;0;0;0;1;0;0;0;0;0;0;0;0
бағдарлау;0;0;0;1;0;0;0;0;0;0;0;0
бағдаршам;0;0;0;1;0;0;0;0;0;0;0;0
бағусыз;0;1;-1;0;0;0;0;0;0;0;0;0
бағы жанбаған;0;1;-1;0;0;0;0;0;0;1;0;0
бағы жоқ;0;1;-1;0;0;0;0;0;0;0;0;0
бағынбайтын;0;1;-1;0;1;0;0;0;0;0;0;0
бағындыру;0;1;-1;0;0;0;0;0;0;0;0;0
бағындырылған;0;0;0;1;0;0;0;0;0;0;0;0
бағыну;0;1;-1;0;0;0;0;1;0;0;0;1
бағыныссыз;0;1;-1;0;0;0;0;0;0;0;0;0
бағыт;0;0;0;1;0;0;0;0;0;0;0;0
бағытсыз;0;1;-1;0;0;0;0;0;0;0;0;0
бағытталған;0;0;0;1;0;0;0;0;0;0;0;0
бағытталмаған;0;0;0;1;0;0;0;0;0;0;0;0
бағыштау;1;0;1;0;0;1;0;0;1;1;0;1
бажылдау;0;1;-1;0;1;0;0;1;0;0;1;0
базар;0;0;0;1;0;0;0;0;0;0;0;0
бай;1;0;1;0;0;0;0;0;0;0;0;0
байбалам;0;1;-1;0;0;0;0;0;0;0;0;0
байбалам салу;0;1;-1;0;0;0;0;0;0;0;0;0
байғұс;0;1;-1;0;0;0;0;0;0;1;0;0
байқалатын;0;0;0;1;0;0;0;0;0;0;0;0
байқалмаған;0;0;0;1;0;0;0;0;0;0;0;0
байқалмайды;0;0;0;1;0;0;0;0;0;0;0;0
байқамай;0;1;-1;0;0;0;0;0;0;0;0;0
байқап көру;0;0;0;1;0;0;0;0;0;0;0;0
байқау;0;0;0;1;0;0;0;0;0;0;0;0
байқаусызда;0;1;-1;0;0;0;0;0;0;0;1;0
байлам;0;0;0;1;0;0;0;0;0;0;0;0
байланған;0;0;0;1;0;0;0;0;0;0;0;0
байланыс;1;0;1;0;0;0;0;0;0;0;0;1
байланыссыз;0;0;0;1;0;0;0;0;0;0;0;0
байланысты;0;0;0;0;0;0;0;0;0;0;0;1
байланысты емес;0;0;0;1;0;0;0;0;0;0;0;0
байланыстыру;0;0;0;1;0;0;0;0;0;0;0;0
байланыстырушы;0;0;0;0;0;0;0;0;0;0;0;1
байлау;0;1;-1;0;0;0;0;0;0;0;0;0
байлық;1;0;1;0;0;0;0;0;1;0;0;1
байоу;0;0;0;1;0;0;0;0;0;0;0;0
байсалдылық;1;0;1;0;0;0;0;0;0;0;0;1
байт;0;0;0;1;0;0;0;0;0;0;0;0
байыптылық;0;0;0;0;0;0;0;1;0;1;0;0
байыту;1;0;1;0;0;0;0;0;0;0;0;0
бакалавр;1;0;1;0;0;0;0;0;0;0;0;0
баккара;0;0;0;1;0;0;0;0;0;0;0;0
бактерия;0;1;-1;0;0;0;1;1;0;0;0;0
бақа;0;0;0;1;0;0;0;0;0;0;0;0
бақалшы;0;0;0;1;0;0;0;0;0;0;0;0
бақсы;0;0;0;1;0;0;0;0;0;0;0;0
бақташы;1;0;1;0;0;0;0;0;0;0;0;1
бақша;1;0;1;0;0;0;0;0;1;0;0;0
бақылау;0;0;0;1;0;0;0;0;0;0;0;0
бақылау парағы;1;0;1;0;0;0;0;0;0;0;0;1
бақылау тақтасы;0;0;0;1;0;0;0;0;0;0;0;0
бақылаусыз;0;1;-1;0;1;1;0;0;0;0;1;0
бақылаушы;1;0;1;0;0;0;0;0;0;0;0;1
бақыр;0;1;-1;0;0;0;0;0;0;0;0;0
бақырай;0;1;-1;0;0;0;0;0;0;0;0;0
бақырауық;0;1;-1;0;0;0;0;0;0;0;0;0
бақыраш;0;1;-1;0;0;0;0;0;0;0;0;0
бақырт;0;1;-1;0;0;0;0;0;0;0;0;0
бақысыздық;0;1;-1;0;0;0;0;0;0;0;0;0
бақыт;1;0;1;0;0;1;0;0;1;0;0;0
бақытсыз;0;1;-1;0;0;0;0;0;0;0;0;0
бақытсыздық;0;1;-1;0;0;0;0;0;0;1;0;0
бақытты;1;0;1;0;0;1;0;0;1;0;1;1
бал;1;0;1;0;0;0;0;0;0;0;0;0
бал айы;1;0;1;0;0;1;0;0;1;0;1;1
бал ұясы;0;0;0;1;0;0;0;0;0;0;0;0
бала;1;0;1;0;0;1;0;0;1;0;0;0
балабақша;0;0;0;1;0;0;0;0;0;0;0;0
балағаттау;0;1;-1;0;0;0;0;0;0;0;0;0
балалық шақ;1;0;1;0;0;0;0;0;1;0;0;0
балама;0;0;0;1;0;0;0;0;0;0;0;0
балапан;0;0;0;1;0;0;0;0;0;0;0;0
балауыз;0;0;0;1;0;0;0;0;0;0;0;0
балаша;0;0;0;1;0;0;0;0;0;0;0;0
балға;0;0;0;1;0;0;0;0;0;0;0;0
балдақ;0;0;0;1;0;0;0;0;0;0;0;0
балет;1;0;1;0;0;0;0;0;0;0;0;0
балкон;0;0;0;1;0;0;0;0;0;0;0;0
балқу;0;0;0;1;0;0;0;0;0;0;0;0
балқыту;0;0;0;1;0;0;0;0;0;0;0;0
балқытылған;0;0;0;1;0;0;0;0;0;0;0;0
балта;0;0;0;1;0;0;0;0;0;0;0;0
балшық;0;1;-1;0;0;0;0;0;0;0;0;0
балық;0;0;0;1;0;0;0;0;0;0;0;0
балық аулау;0;0;0;1;0;0;0;0;0;0;0;0
балық шаруашылығы;0;0;0;1;0;0;0;0;0;0;0;0
балықшы;0;0;0;1;0;0;0;0;0;0;0;0
бальзам;1;0;1;0;0;0;0;0;0;0;0;0
бальзамдық;0;0;0;1;0;0;0;0;0;0;0;0
банан;0;0;0;1;0;0;0;0;0;0;0;0
банк;0;0;0;0;0;0;0;0;0;0;0;1
банкет;1;0;1;0;0;1;0;0;1;0;0;0
банкир;0;0;0;0;0;0;0;0;0;0;0;1
банкрот;0;1;-1;0;0;0;0;1;0;1;0;0
банкроттық;0;1;-1;0;1;0;1;1;0;1;0;0
баннер;0;0;0;1;0;0;0;0;0;0;0;0
баптау;0;0;0;1;0;0;0;0;0;0;0;0
бар;0;0;0;1;0;0;0;0;0;0;0;0
барабан;0;0;0;1;0;0;0;0;0;0;0;0
барабан соғу;0;0;0;1;0;0;0;0;0;0;0;0
барабаншы;0;0;0;1;0;0;0;0;0;0;0;0
барбекю;0;0;0;1;0;0;0;0;0;0;0;0
барқыт;1;0;1;0;0;0;0;0;0;0;0;0
барлау;0;0;0;1;0;0;0;0;0;0;0;0
барлаушы;0;0;0;1;0;0;0;0;0;0;0;0
барлық жерде;0;0;0;1;0;0;0;0;0;0;0;0
бармен;0;0;0;0;0;0;0;0;0;0;0;1
барон;0;0;0;1;0;0;0;0;0;0;0;0
бартер;0;0;0;0;0;0;0;0;0;0;0;1
бару;1;0;1;0;0;0;0;0;0;0;0;0
барынша;0;0;0;1;0;0;0;0;0;0;0;0
бас;0;0;0;1;0;0;0;0;0;0;0;0
бас айналу;0;1;-1;0;0;0;0;1;0;0;0;0
бас ауруы;0;1;-1;0;0;0;0;0;0;0;0;0
бас бармақ;0;0;0;1;0;0;0;0;0;0;0;0
бас басы;0;0;0;1;0;0;0;0;0;0;0;0
бас бостандығынан айыру;0;1;-1;0;1;0;1;1;0;1;0;0
бас изеді;0;0;0;1;0;0;0;0;0;0;0;0
бас изеу;0;0;0;1;0;0;0;0;0;0;0;0
бас кейіпкер;0;0;0;1;0;0;0;0;0;0;0;0
бас киім;0;0;0;1;0;0;0;0;0;0;0;0
бас сүйек;0;0;0;1;0;0;0;0;0;0;0;0
бас тарту;0;1;-1;0;0;0;0;0;0;0;0;0
бас терісі;0;0;0;1;0;0;0;0;0;0;0;0
баскетбол;1;0;1;0;0;1;0;0;1;0;0;0
басқару;1;0;1;0;0;0;0;0;0;0;0;1
басқарушылық;0;0;0;1;0;0;0;0;0;0;0;0
басқарылмайтын;0;1;-1;0;0;0;1;0;0;0;0;0
басқаша;0;1;-1;0;0;0;0;1;0;0;1;0
басқыншылық;0;1;-1;0;1;0;0;0;0;0;0;0
баспагер;0;0;0;1;0;0;0;0;0;0;0;0
баспалдақ;0;0;0;1;0;0;0;0;0;0;0;0
баспалдақсыз;0;1;-1;0;0;0;0;0;0;0;0;0
баспана;1;0;1;0;0;0;0;0;0;0;0;1
баспанасыз;0;1;-1;0;1;1;1;1;0;1;0;0
бассейн;1;0;1;0;0;0;0;0;0;0;0;0
бассыз;0;1;-1;0;0;0;0;0;1;0;0;0
бассыздық;0;1;-1;0;0;0;0;0;0;0;0;0
бастады;0;0;0;1;0;0;0;0;0;0;0;0
басталды;0;0;0;0;0;1;0;0;0;0;0;0
басталуы;0;0;0;0;0;1;0;0;0;0;0;0
бастама;0;0;0;1;0;0;0;0;0;0;0;0
бастапқы;1;0;1;0;0;0;0;0;0;0;0;0
бастау;0;0;0;0;0;1;0;0;0;0;0;0
бастаушы;0;0;0;1;0;0;0;0;0;0;0;0
